starttime	seconds	ctime	dtime	ttime	wait
Wed Jan 26 12:56:17 2022	1643172977	19	557	576	97
Wed Jan 26 12:56:16 2022	1643172976	8	568	576	72
Wed Jan 26 12:56:15 2022	1643172975	4	571	576	82
Wed Jan 26 12:56:15 2022	1643172975	15	562	576	71
Wed Jan 26 12:56:16 2022	1643172976	4	573	576	83
Wed Jan 26 12:56:21 2022	1643172981	9	568	576	156
Wed Jan 26 12:56:21 2022	1643172981	4	573	576	156
Wed Jan 26 12:56:14 2022	1643172974	7	570	576	233
Wed Jan 26 12:56:21 2022	1643172981	4	572	577	172
Wed Jan 26 12:56:19 2022	1643172979	12	565	577	131
Wed Jan 26 12:56:19 2022	1643172979	5	572	577	77
Wed Jan 26 12:56:20 2022	1643172980	45	532	577	117
Wed Jan 26 12:56:20 2022	1643172980	28	549	577	152
Wed Jan 26 12:56:16 2022	1643172976	23	553	577	108
Wed Jan 26 12:56:17 2022	1643172977	14	562	577	130
Wed Jan 26 12:56:16 2022	1643172976	5	572	577	139
Wed Jan 26 12:56:19 2022	1643172979	14	563	577	131
Wed Jan 26 12:56:21 2022	1643172981	10	567	577	156
Wed Jan 26 12:56:16 2022	1643172976	17	560	577	61
Wed Jan 26 12:56:13 2022	1643172973	12	566	577	55
Wed Jan 26 12:56:15 2022	1643172975	20	557	577	174
Wed Jan 26 12:56:13 2022	1643172973	12	566	578	55
Wed Jan 26 12:56:13 2022	1643172973	13	566	578	55
Wed Jan 26 12:56:16 2022	1643172976	5	573	578	84
Wed Jan 26 12:56:15 2022	1643172975	22	556	578	174
Wed Jan 26 12:56:14 2022	1643172974	14	564	579	175
Wed Jan 26 12:56:16 2022	1643172976	4	575	579	97
Wed Jan 26 12:56:17 2022	1643172977	18	561	579	132
Wed Jan 26 12:56:16 2022	1643172976	6	573	579	150
Wed Jan 26 12:56:21 2022	1643172981	6	573	579	176
Wed Jan 26 12:56:16 2022	1643172976	16	563	579	118
Wed Jan 26 12:56:15 2022	1643172975	9	569	579	93
Wed Jan 26 12:56:20 2022	1643172980	14	565	579	107
Wed Jan 26 12:56:17 2022	1643172977	11	568	579	134
Wed Jan 26 12:56:16 2022	1643172976	16	563	579	136
Wed Jan 26 12:56:16 2022	1643172976	9	570	579	71
Wed Jan 26 12:56:18 2022	1643172978	8	572	579	230
Wed Jan 26 12:56:13 2022	1643172973	11	568	580	111
Wed Jan 26 12:56:17 2022	1643172977	6	574	580	156
Wed Jan 26 12:56:21 2022	1643172981	30	550	580	154
Wed Jan 26 12:56:21 2022	1643172981	21	559	580	143
Wed Jan 26 12:56:13 2022	1643172973	7	573	580	88
Wed Jan 26 12:56:15 2022	1643172975	14	566	580	71
Wed Jan 26 12:56:20 2022	1643172980	5	576	580	78
Wed Jan 26 12:56:15 2022	1643172975	15	565	580	69
Wed Jan 26 12:56:21 2022	1643172981	10	571	580	163
Wed Jan 26 12:56:19 2022	1643172979	6	574	580	49
Wed Jan 26 12:56:20 2022	1643172980	26	554	580	143
Wed Jan 26 12:56:13 2022	1643172973	12	569	581	72
Wed Jan 26 12:56:21 2022	1643172981	15	565	581	102
Wed Jan 26 12:56:22 2022	1643172982	2	578	581	220
Wed Jan 26 12:56:15 2022	1643172975	25	556	581	86
Wed Jan 26 12:56:13 2022	1643172973	5	576	581	83
Wed Jan 26 12:56:20 2022	1643172980	17	564	581	152
Wed Jan 26 12:56:20 2022	1643172980	23	558	581	168
Wed Jan 26 12:56:15 2022	1643172975	12	570	581	134
Wed Jan 26 12:56:15 2022	1643172975	17	565	581	197
Wed Jan 26 12:56:15 2022	1643172975	10	571	581	96
Wed Jan 26 12:56:15 2022	1643172975	6	576	581	141
Wed Jan 26 12:56:16 2022	1643172976	4	577	582	93
Wed Jan 26 12:56:13 2022	1643172973	6	576	582	88
Wed Jan 26 12:56:17 2022	1643172977	6	576	582	156
Wed Jan 26 12:56:14 2022	1643172974	12	569	582	221
Wed Jan 26 12:56:18 2022	1643172978	10	571	582	230
Wed Jan 26 12:56:15 2022	1643172975	17	564	582	197
Wed Jan 26 12:56:13 2022	1643172973	11	571	582	61
Wed Jan 26 12:56:20 2022	1643172980	19	563	582	152
Wed Jan 26 12:56:16 2022	1643172976	9	573	582	85
Wed Jan 26 12:56:21 2022	1643172981	6	576	582	181
Wed Jan 26 12:56:16 2022	1643172976	18	564	582	69
Wed Jan 26 12:56:20 2022	1643172980	2	580	582	80
Wed Jan 26 12:56:15 2022	1643172975	12	570	582	90
Wed Jan 26 12:56:15 2022	1643172975	10	573	582	141
Wed Jan 26 12:56:13 2022	1643172973	2	580	582	113
Wed Jan 26 12:56:20 2022	1643172980	26	557	582	148
Wed Jan 26 12:56:13 2022	1643172973	8	575	583	87
Wed Jan 26 12:56:14 2022	1643172974	14	568	583	221
Wed Jan 26 12:56:15 2022	1643172975	15	567	583	100
Wed Jan 26 12:56:16 2022	1643172976	6	577	583	103
Wed Jan 26 12:56:18 2022	1643172978	15	568	583	105
Wed Jan 26 12:56:22 2022	1643172982	4	579	583	221
Wed Jan 26 12:56:21 2022	1643172981	13	569	583	161
Wed Jan 26 12:56:13 2022	1643172973	11	572	583	75
Wed Jan 26 12:56:21 2022	1643172981	9	574	583	167
Wed Jan 26 12:56:20 2022	1643172980	4	579	583	167
Wed Jan 26 12:56:21 2022	1643172981	21	562	583	169
Wed Jan 26 12:56:19 2022	1643172979	12	571	583	125
Wed Jan 26 12:56:17 2022	1643172977	11	572	583	140
Wed Jan 26 12:56:13 2022	1643172973	24	560	583	62
Wed Jan 26 12:56:19 2022	1643172979	6	578	583	54
Wed Jan 26 12:56:16 2022	1643172976	5	578	583	135
Wed Jan 26 12:56:13 2022	1643172973	14	570	584	74
Wed Jan 26 12:56:16 2022	1643172976	5	578	584	77
Wed Jan 26 12:56:17 2022	1643172977	5	578	584	123
Wed Jan 26 12:56:22 2022	1643172982	8	576	584	238
Wed Jan 26 12:56:20 2022	1643172980	8	576	584	86
Wed Jan 26 12:56:13 2022	1643172973	16	568	584	68
Wed Jan 26 12:56:16 2022	1643172976	6	578	584	94
Wed Jan 26 12:56:19 2022	1643172979	15	569	584	118
Wed Jan 26 12:56:12 2022	1643172972	1	584	584	467
Wed Jan 26 12:56:14 2022	1643172974	15	569	584	167
Wed Jan 26 12:56:13 2022	1643172973	12	573	584	73
Wed Jan 26 12:56:13 2022	1643172973	8	576	584	80
Wed Jan 26 12:56:16 2022	1643172976	18	567	584	75
Wed Jan 26 12:56:20 2022	1643172980	32	553	585	90
Wed Jan 26 12:56:21 2022	1643172981	5	580	585	170
Wed Jan 26 12:56:19 2022	1643172979	12	573	585	85
Wed Jan 26 12:56:20 2022	1643172980	14	571	585	109
Wed Jan 26 12:56:17 2022	1643172977	11	574	585	160
Wed Jan 26 12:56:16 2022	1643172976	4	581	585	158
Wed Jan 26 12:56:16 2022	1643172976	4	581	585	160
Wed Jan 26 12:56:13 2022	1643172973	6	580	585	110
Wed Jan 26 12:56:19 2022	1643172979	11	575	586	81
Wed Jan 26 12:56:13 2022	1643172973	15	570	586	73
Wed Jan 26 12:56:20 2022	1643172980	12	574	586	143
Wed Jan 26 12:56:19 2022	1643172979	14	572	586	147
Wed Jan 26 12:56:19 2022	1643172979	3	583	586	90
Wed Jan 26 12:56:16 2022	1643172976	4	582	586	82
Wed Jan 26 12:56:19 2022	1643172979	17	569	586	90
Wed Jan 26 12:56:15 2022	1643172975	16	570	586	144
Wed Jan 26 12:56:13 2022	1643172973	22	564	586	61
Wed Jan 26 12:56:19 2022	1643172979	14	572	587	147
Wed Jan 26 12:56:16 2022	1643172976	21	565	587	134
Wed Jan 26 12:56:15 2022	1643172975	15	572	587	90
Wed Jan 26 12:56:16 2022	1643172976	7	579	587	81
Wed Jan 26 12:56:15 2022	1643172975	4	583	587	117
Wed Jan 26 12:56:17 2022	1643172977	20	567	587	137
Wed Jan 26 12:56:16 2022	1643172976	13	574	587	86
Wed Jan 26 12:56:19 2022	1643172979	13	574	587	135
Wed Jan 26 12:56:22 2022	1643172982	6	581	587	227
Wed Jan 26 12:56:13 2022	1643172973	9	579	587	107
Wed Jan 26 12:56:21 2022	1643172981	15	572	587	112
Wed Jan 26 12:56:15 2022	1643172975	4	583	587	152
Wed Jan 26 12:56:18 2022	1643172978	5	582	587	93
Wed Jan 26 12:56:15 2022	1643172975	5	582	587	149
Wed Jan 26 12:56:14 2022	1643172974	4	583	587	248
Wed Jan 26 12:56:20 2022	1643172980	7	581	588	94
Wed Jan 26 12:56:15 2022	1643172975	11	577	588	96
Wed Jan 26 12:56:21 2022	1643172981	9	578	588	125
Wed Jan 26 12:56:20 2022	1643172980	18	569	588	143
Wed Jan 26 12:56:17 2022	1643172977	23	565	588	130
Wed Jan 26 12:56:19 2022	1643172979	15	573	588	97
Wed Jan 26 12:56:21 2022	1643172981	19	569	588	152
Wed Jan 26 12:56:15 2022	1643172975	18	571	589	191
Wed Jan 26 12:56:13 2022	1643172973	5	584	589	90
Wed Jan 26 12:56:23 2022	1643172983	11	578	589	113
Wed Jan 26 12:56:18 2022	1643172978	6	583	589	100
Wed Jan 26 12:56:20 2022	1643172980	4	585	589	145
Wed Jan 26 12:56:20 2022	1643172980	10	579	589	91
Wed Jan 26 12:56:18 2022	1643172978	10	579	589	144
Wed Jan 26 12:56:16 2022	1643172976	4	585	589	82
Wed Jan 26 12:56:13 2022	1643172973	3	586	589	117
Wed Jan 26 12:56:16 2022	1643172976	18	571	589	81
Wed Jan 26 12:56:19 2022	1643172979	17	572	589	97
Wed Jan 26 12:56:13 2022	1643172973	3	587	589	82
Wed Jan 26 12:56:15 2022	1643172975	11	578	589	106
Wed Jan 26 12:56:13 2022	1643172973	12	578	590	119
Wed Jan 26 12:56:16 2022	1643172976	19	571	590	100
Wed Jan 26 12:56:16 2022	1643172976	6	584	590	84
Wed Jan 26 12:56:14 2022	1643172974	2	588	590	201
Wed Jan 26 12:56:19 2022	1643172979	3	587	590	73
Wed Jan 26 12:56:15 2022	1643172975	11	579	590	96
Wed Jan 26 12:56:13 2022	1643172973	9	581	591	110
Wed Jan 26 12:56:13 2022	1643172973	2	588	591	154
Wed Jan 26 12:56:15 2022	1643172975	38	553	591	133
Wed Jan 26 12:56:18 2022	1643172978	17	574	591	231
Wed Jan 26 12:56:18 2022	1643172978	6	585	591	155
Wed Jan 26 12:56:20 2022	1643172980	10	581	591	107
Wed Jan 26 12:56:13 2022	1643172973	10	581	591	99
Wed Jan 26 12:56:13 2022	1643172973	2	590	591	130
Wed Jan 26 12:56:19 2022	1643172979	14	577	591	138
Wed Jan 26 12:56:19 2022	1643172979	3	588	591	98
Wed Jan 26 12:56:17 2022	1643172977	15	576	591	153
Wed Jan 26 12:56:20 2022	1643172980	8	583	592	104
Wed Jan 26 12:56:15 2022	1643172975	4	587	592	102
Wed Jan 26 12:56:17 2022	1643172977	5	586	592	165
Wed Jan 26 12:56:13 2022	1643172973	8	584	592	72
Wed Jan 26 12:56:21 2022	1643172981	14	578	592	125
Wed Jan 26 12:56:20 2022	1643172980	12	580	592	106
Wed Jan 26 12:56:21 2022	1643172981	20	572	592	169
Wed Jan 26 12:56:13 2022	1643172973	3	589	592	90
Wed Jan 26 12:56:19 2022	1643172979	4	588	592	151
Wed Jan 26 12:56:19 2022	1643172979	3	589	592	151
Wed Jan 26 12:56:21 2022	1643172981	11	582	592	159
Wed Jan 26 12:56:19 2022	1643172979	8	584	592	134
Wed Jan 26 12:56:18 2022	1643172978	8	585	593	194
Wed Jan 26 12:56:15 2022	1643172975	17	575	593	99
Wed Jan 26 12:56:19 2022	1643172979	10	583	593	71
Wed Jan 26 12:56:22 2022	1643172982	6	587	593	230
Wed Jan 26 12:56:13 2022	1643172973	13	580	593	83
Wed Jan 26 12:56:13 2022	1643172973	18	575	593	64
Wed Jan 26 12:56:18 2022	1643172978	5	588	593	157
Wed Jan 26 12:56:20 2022	1643172980	46	548	593	133
Wed Jan 26 12:56:13 2022	1643172973	8	586	593	71
Wed Jan 26 12:56:18 2022	1643172978	5	589	593	169
Wed Jan 26 12:56:15 2022	1643172975	27	566	593	149
Wed Jan 26 12:56:19 2022	1643172979	14	580	593	148
Wed Jan 26 12:56:22 2022	1643172982	7	586	594	230
Wed Jan 26 12:56:23 2022	1643172983	5	589	594	106
Wed Jan 26 12:56:17 2022	1643172977	15	579	594	120
Wed Jan 26 12:56:17 2022	1643172977	15	579	594	145
Wed Jan 26 12:56:13 2022	1643172973	9	585	594	71
Wed Jan 26 12:56:20 2022	1643172980	14	580	594	83
Wed Jan 26 12:56:16 2022	1643172976	11	583	594	84
Wed Jan 26 12:56:13 2022	1643172973	23	572	594	84
Wed Jan 26 12:56:23 2022	1643172983	6	589	595	92
Wed Jan 26 12:56:13 2022	1643172973	11	583	595	77
Wed Jan 26 12:56:21 2022	1643172981	9	586	595	136
Wed Jan 26 12:56:20 2022	1643172980	8	587	595	148
Wed Jan 26 12:56:21 2022	1643172981	5	590	595	170
Wed Jan 26 12:56:18 2022	1643172978	5	590	595	171
Wed Jan 26 12:56:18 2022	1643172978	22	574	596	231
Wed Jan 26 12:56:17 2022	1643172977	24	572	596	161
Wed Jan 26 12:56:17 2022	1643172977	13	583	596	151
Wed Jan 26 12:56:15 2022	1643172975	9	588	596	161
Wed Jan 26 12:56:21 2022	1643172981	9	587	596	179
Wed Jan 26 12:56:20 2022	1643172980	6	590	597	106
Wed Jan 26 12:56:21 2022	1643172981	6	591	597	138
Wed Jan 26 12:56:13 2022	1643172973	5	592	597	136
Wed Jan 26 12:56:15 2022	1643172975	7	590	597	158
Wed Jan 26 12:56:17 2022	1643172977	26	571	597	161
Wed Jan 26 12:56:18 2022	1643172978	12	585	597	197
Wed Jan 26 12:56:19 2022	1643172979	10	587	597	151
Wed Jan 26 12:56:13 2022	1643172973	5	592	597	79
Wed Jan 26 12:56:19 2022	1643172979	13	584	597	134
Wed Jan 26 12:56:21 2022	1643172981	7	591	597	138
Wed Jan 26 12:56:13 2022	1643172973	12	586	597	99
Wed Jan 26 12:56:19 2022	1643172979	7	591	598	71
Wed Jan 26 12:56:19 2022	1643172979	14	583	598	91
Wed Jan 26 12:56:14 2022	1643172974	2	595	598	212
Wed Jan 26 12:56:19 2022	1643172979	3	595	598	180
Wed Jan 26 12:56:13 2022	1643172973	24	574	598	67
Wed Jan 26 12:56:17 2022	1643172977	5	593	598	135
Wed Jan 26 12:56:13 2022	1643172973	5	593	598	79
Wed Jan 26 12:56:18 2022	1643172978	5	593	598	200
Wed Jan 26 12:56:21 2022	1643172981	19	579	598	169
Wed Jan 26 12:56:21 2022	1643172981	18	580	598	169
Wed Jan 26 12:56:15 2022	1643172975	5	594	598	177
Wed Jan 26 12:56:21 2022	1643172981	17	581	598	130
Wed Jan 26 12:56:14 2022	1643172974	2	597	598	211
Wed Jan 26 12:56:21 2022	1643172981	4	594	598	176
Wed Jan 26 12:56:18 2022	1643172978	15	584	598	143
Wed Jan 26 12:56:15 2022	1643172975	15	584	598	111
Wed Jan 26 12:56:17 2022	1643172977	10	589	599	159
Wed Jan 26 12:56:19 2022	1643172979	4	595	599	85
Wed Jan 26 12:56:19 2022	1643172979	27	572	599	147
Wed Jan 26 12:56:13 2022	1643172973	5	594	599	93
Wed Jan 26 12:56:19 2022	1643172979	12	587	599	150
Wed Jan 26 12:56:13 2022	1643172973	10	589	599	130
Wed Jan 26 12:56:20 2022	1643172980	3	596	599	116
Wed Jan 26 12:56:21 2022	1643172981	16	583	599	195
Wed Jan 26 12:56:16 2022	1643172976	27	572	599	126
Wed Jan 26 12:56:18 2022	1643172978	8	592	600	172
Wed Jan 26 12:56:14 2022	1643172974	5	595	600	260
Wed Jan 26 12:56:21 2022	1643172981	14	587	600	210
Wed Jan 26 12:56:15 2022	1643172975	11	590	600	179
Wed Jan 26 12:56:18 2022	1643172978	14	587	601	157
Wed Jan 26 12:56:21 2022	1643172981	10	591	601	210
Wed Jan 26 12:56:20 2022	1643172980	13	588	601	101
Wed Jan 26 12:56:12 2022	1643172972	0	601	601	473
Wed Jan 26 12:56:20 2022	1643172980	12	590	601	118
Wed Jan 26 12:56:13 2022	1643172973	13	588	601	101
Wed Jan 26 12:56:13 2022	1643172973	18	583	601	80
Wed Jan 26 12:56:20 2022	1643172980	14	587	601	107
Wed Jan 26 12:56:15 2022	1643172975	4	598	601	172
Wed Jan 26 12:56:15 2022	1643172975	4	598	602	172
Wed Jan 26 12:56:14 2022	1643172974	5	597	602	247
Wed Jan 26 12:56:15 2022	1643172975	23	578	602	211
Wed Jan 26 12:56:18 2022	1643172978	5	596	602	209
Wed Jan 26 12:56:19 2022	1643172979	7	595	602	260
Wed Jan 26 12:56:13 2022	1643172973	12	590	602	131
Wed Jan 26 12:56:15 2022	1643172975	5	597	602	172
Wed Jan 26 12:56:22 2022	1643172982	4	598	602	260
Wed Jan 26 12:56:20 2022	1643172980	10	592	602	107
Wed Jan 26 12:56:17 2022	1643172977	17	585	602	159
Wed Jan 26 12:56:13 2022	1643172973	14	588	602	131
Wed Jan 26 12:56:21 2022	1643172981	4	599	602	181
Wed Jan 26 12:56:13 2022	1643172973	4	598	602	119
Wed Jan 26 12:56:21 2022	1643172981	6	597	603	181
Wed Jan 26 12:56:19 2022	1643172979	8	595	603	85
Wed Jan 26 12:56:14 2022	1643172974	3	600	603	224
Wed Jan 26 12:56:20 2022	1643172980	6	597	603	117
Wed Jan 26 12:56:20 2022	1643172980	11	591	603	112
Wed Jan 26 12:56:21 2022	1643172981	13	590	603	174
Wed Jan 26 12:56:21 2022	1643172981	12	591	603	174
Wed Jan 26 12:56:19 2022	1643172979	9	594	603	85
Wed Jan 26 12:56:17 2022	1643172977	9	594	603	187
Wed Jan 26 12:56:19 2022	1643172979	8	595	603	69
Wed Jan 26 12:56:17 2022	1643172977	7	596	603	187
Wed Jan 26 12:56:18 2022	1643172978	5	598	604	212
Wed Jan 26 12:56:14 2022	1643172974	7	596	604	262
Wed Jan 26 12:56:21 2022	1643172981	3	601	604	205
Wed Jan 26 12:56:21 2022	1643172981	6	598	604	146
Wed Jan 26 12:56:14 2022	1643172974	5	599	604	187
Wed Jan 26 12:56:17 2022	1643172977	19	585	604	110
Wed Jan 26 12:56:15 2022	1643172975	4	601	604	172
Wed Jan 26 12:56:17 2022	1643172977	4	601	605	175
Wed Jan 26 12:56:15 2022	1643172975	46	559	605	89
Wed Jan 26 12:56:18 2022	1643172978	10	595	605	165
Wed Jan 26 12:56:19 2022	1643172979	6	599	605	82
Wed Jan 26 12:56:20 2022	1643172980	13	592	605	109
Wed Jan 26 12:56:19 2022	1643172979	23	583	606	88
Wed Jan 26 12:56:17 2022	1643172977	19	586	606	151
Wed Jan 26 12:56:13 2022	1643172973	20	586	606	90
Wed Jan 26 12:56:14 2022	1643172974	30	576	606	175
Wed Jan 26 12:56:13 2022	1643172973	4	602	606	84
Wed Jan 26 12:56:18 2022	1643172978	25	581	606	103
Wed Jan 26 12:56:22 2022	1643172982	16	590	606	130
Wed Jan 26 12:56:20 2022	1643172980	13	593	606	120
Wed Jan 26 12:56:15 2022	1643172975	8	599	607	170
Wed Jan 26 12:56:22 2022	1643172982	16	590	607	130
Wed Jan 26 12:56:15 2022	1643172975	12	594	607	127
Wed Jan 26 12:56:16 2022	1643172976	11	596	607	159
Wed Jan 26 12:56:21 2022	1643172981	11	596	607	151
Wed Jan 26 12:56:18 2022	1643172978	4	603	607	170
Wed Jan 26 12:56:18 2022	1643172978	27	581	608	103
Wed Jan 26 12:56:20 2022	1643172980	9	599	608	119
Wed Jan 26 12:56:13 2022	1643172973	5	603	608	124
Wed Jan 26 12:56:21 2022	1643172981	19	589	608	180
Wed Jan 26 12:56:15 2022	1643172975	4	604	608	188
Wed Jan 26 12:56:16 2022	1643172976	36	572	608	151
Wed Jan 26 12:56:16 2022	1643172976	6	602	608	167
Wed Jan 26 12:56:13 2022	1643172973	5	604	608	106
Wed Jan 26 12:56:17 2022	1643172977	22	586	608	165
Wed Jan 26 12:56:18 2022	1643172978	8	601	608	209
Wed Jan 26 12:56:22 2022	1643172982	16	593	609	142
Wed Jan 26 12:56:15 2022	1643172975	6	603	609	187
Wed Jan 26 12:56:22 2022	1643172982	5	604	609	144
Wed Jan 26 12:56:23 2022	1643172983	18	591	609	108
Wed Jan 26 12:56:14 2022	1643172974	3	606	609	271
Wed Jan 26 12:56:15 2022	1643172975	12	598	609	179
Wed Jan 26 12:56:19 2022	1643172979	9	600	609	75
Wed Jan 26 12:56:15 2022	1643172975	6	603	609	184
Wed Jan 26 12:56:20 2022	1643172980	7	602	609	119
Wed Jan 26 12:56:15 2022	1643172975	4	605	610	178
Wed Jan 26 12:56:13 2022	1643172973	7	603	610	152
Wed Jan 26 12:56:21 2022	1643172981	8	602	610	209
Wed Jan 26 12:56:13 2022	1643172973	10	600	610	132
Wed Jan 26 12:56:21 2022	1643172981	9	601	610	182
Wed Jan 26 12:56:16 2022	1643172976	3	607	610	95
Wed Jan 26 12:56:13 2022	1643172973	8	603	611	84
Wed Jan 26 12:56:23 2022	1643172983	20	591	611	127
Wed Jan 26 12:56:20 2022	1643172980	5	606	611	149
Wed Jan 26 12:56:20 2022	1643172980	3	609	612	198
Wed Jan 26 12:56:23 2022	1643172983	20	591	612	127
Wed Jan 26 12:56:17 2022	1643172977	4	608	612	178
Wed Jan 26 12:56:20 2022	1643172980	7	605	612	143
Wed Jan 26 12:56:21 2022	1643172981	7	605	612	194
Wed Jan 26 12:56:20 2022	1643172980	6	606	612	143
Wed Jan 26 12:56:23 2022	1643172983	21	591	612	108
Wed Jan 26 12:56:21 2022	1643172981	9	604	613	181
Wed Jan 26 12:56:20 2022	1643172980	31	582	613	171
Wed Jan 26 12:56:20 2022	1643172980	25	588	613	162
Wed Jan 26 12:56:14 2022	1643172974	5	608	613	275
Wed Jan 26 12:56:21 2022	1643172981	10	603	613	186
Wed Jan 26 12:56:14 2022	1643172974	4	609	613	275
Wed Jan 26 12:56:21 2022	1643172981	10	603	613	186
Wed Jan 26 12:56:16 2022	1643172976	4	610	614	167
Wed Jan 26 12:56:15 2022	1643172975	6	608	614	138
Wed Jan 26 12:56:16 2022	1643172976	7	608	615	174
Wed Jan 26 12:56:14 2022	1643172974	8	607	615	187
Wed Jan 26 12:56:15 2022	1643172975	16	599	615	133
Wed Jan 26 12:56:14 2022	1643172974	6	609	615	250
Wed Jan 26 12:56:18 2022	1643172978	29	586	615	147
Wed Jan 26 12:56:23 2022	1643172983	24	591	615	108
Wed Jan 26 12:56:21 2022	1643172981	8	608	616	189
Wed Jan 26 12:56:16 2022	1643172976	14	601	616	166
Wed Jan 26 12:56:18 2022	1643172978	26	590	616	161
Wed Jan 26 12:56:15 2022	1643172975	11	605	616	190
Wed Jan 26 12:56:21 2022	1643172981	14	602	616	202
Wed Jan 26 12:56:17 2022	1643172977	23	593	616	187
Wed Jan 26 12:56:14 2022	1643172974	5	611	616	260
Wed Jan 26 12:56:19 2022	1643172979	11	606	616	91
Wed Jan 26 12:56:21 2022	1643172981	7	610	617	193
Wed Jan 26 12:56:17 2022	1643172977	4	613	617	179
Wed Jan 26 12:56:20 2022	1643172980	3	614	617	153
Wed Jan 26 12:56:21 2022	1643172981	10	607	617	212
Wed Jan 26 12:56:18 2022	1643172978	24	594	618	164
Wed Jan 26 12:56:13 2022	1643172973	11	608	619	150
Wed Jan 26 12:56:13 2022	1643172973	24	595	619	108
Wed Jan 26 12:56:13 2022	1643172973	5	614	619	176
Wed Jan 26 12:56:22 2022	1643172982	8	611	619	257
Wed Jan 26 12:56:22 2022	1643172982	17	602	619	264
Wed Jan 26 12:56:19 2022	1643172979	5	614	620	272
Wed Jan 26 12:56:20 2022	1643172980	27	593	620	164
Wed Jan 26 12:56:21 2022	1643172981	23	597	620	192
Wed Jan 26 12:56:15 2022	1643172975	28	592	620	225
Wed Jan 26 12:56:19 2022	1643172979	7	613	620	274
Wed Jan 26 12:56:21 2022	1643172981	9	611	620	220
Wed Jan 26 12:56:17 2022	1643172977	13	607	620	173
Wed Jan 26 12:56:17 2022	1643172977	22	599	621	152
Wed Jan 26 12:56:14 2022	1643172974	13	608	621	232
Wed Jan 26 12:56:14 2022	1643172974	6	615	621	203
Wed Jan 26 12:56:20 2022	1643172980	5	617	621	130
Wed Jan 26 12:56:21 2022	1643172981	10	612	622	202
Wed Jan 26 12:56:16 2022	1643172976	12	610	622	98
Wed Jan 26 12:56:13 2022	1643172973	17	605	622	148
Wed Jan 26 12:56:20 2022	1643172980	21	601	622	107
Wed Jan 26 12:56:14 2022	1643172974	3	619	622	262
Wed Jan 26 12:56:17 2022	1643172977	8	615	623	180
Wed Jan 26 12:56:18 2022	1643172978	9	614	623	230
Wed Jan 26 12:56:20 2022	1643172980	6	618	623	146
Wed Jan 26 12:56:14 2022	1643172974	4	619	623	207
Wed Jan 26 12:56:21 2022	1643172981	22	602	623	182
Wed Jan 26 12:56:12 2022	1643172972	8	615	624	487
Wed Jan 26 12:56:21 2022	1643172981	13	611	624	193
Wed Jan 26 12:56:14 2022	1643172974	5	619	624	207
Wed Jan 26 12:56:20 2022	1643172980	23	601	624	165
Wed Jan 26 12:56:18 2022	1643172978	9	616	624	230
Wed Jan 26 12:56:20 2022	1643172980	18	606	624	124
Wed Jan 26 12:56:13 2022	1643172973	3	622	624	166
Wed Jan 26 12:56:22 2022	1643172982	3	622	624	288
Wed Jan 26 12:56:22 2022	1643172982	3	621	624	288
Wed Jan 26 12:56:17 2022	1643172977	21	604	624	164
Wed Jan 26 12:56:12 2022	1643172972	9	615	625	488
Wed Jan 26 12:56:21 2022	1643172981	6	619	625	225
Wed Jan 26 12:56:23 2022	1643172983	34	591	625	108
Wed Jan 26 12:56:17 2022	1643172977	22	603	625	164
Wed Jan 26 12:56:15 2022	1643172975	7	619	625	202
Wed Jan 26 12:56:20 2022	1643172980	8	617	625	117
Wed Jan 26 12:56:15 2022	1643172975	4	621	625	183
Wed Jan 26 12:56:18 2022	1643172978	6	620	626	229
Wed Jan 26 12:56:19 2022	1643172979	5	621	626	239
Wed Jan 26 12:56:18 2022	1643172978	11	615	626	226
Wed Jan 26 12:56:15 2022	1643172975	13	613	626	143
Wed Jan 26 12:56:14 2022	1643172974	3	623	627	200
Wed Jan 26 12:56:22 2022	1643172982	6	621	627	263
Wed Jan 26 12:56:22 2022	1643172982	5	623	627	285
Wed Jan 26 12:56:21 2022	1643172981	19	608	627	213
Wed Jan 26 12:56:20 2022	1643172980	8	619	627	150
Wed Jan 26 12:56:15 2022	1643172975	24	603	627	171
Wed Jan 26 12:56:20 2022	1643172980	26	602	628	164
Wed Jan 26 12:56:23 2022	1643172983	4	624	628	82
Wed Jan 26 12:56:20 2022	1643172980	11	617	628	178
Wed Jan 26 12:56:18 2022	1643172978	11	617	628	275
Wed Jan 26 12:56:19 2022	1643172979	6	622	628	197
Wed Jan 26 12:56:14 2022	1643172974	14	615	628	229
Wed Jan 26 12:56:20 2022	1643172980	7	622	629	184
Wed Jan 26 12:56:20 2022	1643172980	4	625	629	143
Wed Jan 26 12:56:20 2022	1643172980	17	612	629	134
Wed Jan 26 12:56:22 2022	1643172982	5	624	629	271
Wed Jan 26 12:56:13 2022	1643172973	6	623	630	169
Wed Jan 26 12:56:23 2022	1643172983	5	625	630	128
Wed Jan 26 12:56:20 2022	1643172980	9	621	630	153
Wed Jan 26 12:56:20 2022	1643172980	21	609	631	139
Wed Jan 26 12:56:20 2022	1643172980	22	609	631	139
Wed Jan 26 12:56:19 2022	1643172979	9	622	631	212
Wed Jan 26 12:56:19 2022	1643172979	8	624	631	212
Wed Jan 26 12:56:15 2022	1643172975	7	625	632	155
Wed Jan 26 12:56:15 2022	1643172975	3	629	632	182
