starttime	seconds	ctime	dtime	ttime	wait
Wed Jan 26 01:23:51 2022	1643131431	26	603	629	220
Wed Jan 26 01:23:52 2022	1643131432	16	614	629	168
Wed Jan 26 01:23:52 2022	1643131432	9	621	629	148
Wed Jan 26 01:23:55 2022	1643131435	6	623	629	102
Wed Jan 26 01:23:52 2022	1643131432	28	601	630	115
Wed Jan 26 01:23:53 2022	1643131433	20	610	630	102
Wed Jan 26 01:23:56 2022	1643131436	13	617	630	47
Wed Jan 26 01:23:56 2022	1643131436	51	579	630	52
Wed Jan 26 01:23:56 2022	1643131436	18	612	630	124
Wed Jan 26 01:23:49 2022	1643131429	2	628	630	204
Wed Jan 26 01:23:52 2022	1643131432	5	625	630	186
Wed Jan 26 01:23:56 2022	1643131436	7	623	630	78
Wed Jan 26 01:23:51 2022	1643131431	9	622	631	223
Wed Jan 26 01:23:55 2022	1643131435	13	618	631	82
Wed Jan 26 01:23:56 2022	1643131436	4	627	631	107
Wed Jan 26 01:23:52 2022	1643131432	10	621	631	112
Wed Jan 26 01:23:59 2022	1643131439	6	625	631	191
Wed Jan 26 01:23:55 2022	1643131435	19	612	631	65
Wed Jan 26 01:23:56 2022	1643131436	19	612	631	68
Wed Jan 26 01:23:51 2022	1643131431	3	628	632	247
Wed Jan 26 01:23:56 2022	1643131436	6	626	632	57
Wed Jan 26 01:23:56 2022	1643131436	18	614	632	112
Wed Jan 26 01:23:56 2022	1643131436	19	612	632	68
Wed Jan 26 01:23:54 2022	1643131434	5	627	632	150
Wed Jan 26 01:23:56 2022	1643131436	8	623	632	57
Wed Jan 26 01:23:55 2022	1643131435	9	623	632	101
Wed Jan 26 01:23:59 2022	1643131439	10	622	632	151
Wed Jan 26 01:23:51 2022	1643131431	8	624	632	119
Wed Jan 26 01:23:53 2022	1643131433	8	624	632	136
Wed Jan 26 01:23:55 2022	1643131435	8	625	632	81
Wed Jan 26 01:23:52 2022	1643131432	4	628	633	166
Wed Jan 26 01:23:52 2022	1643131432	4	628	633	109
Wed Jan 26 01:23:52 2022	1643131432	8	625	633	179
Wed Jan 26 01:23:52 2022	1643131432	6	627	633	171
Wed Jan 26 01:23:55 2022	1643131435	25	608	633	78
Wed Jan 26 01:23:58 2022	1643131438	6	627	633	228
Wed Jan 26 01:23:54 2022	1643131434	7	627	633	85
Wed Jan 26 01:23:54 2022	1643131434	23	610	634	183
Wed Jan 26 01:23:58 2022	1643131438	19	614	634	175
Wed Jan 26 01:23:49 2022	1643131429	4	630	634	221
Wed Jan 26 01:23:49 2022	1643131429	3	631	634	221
Wed Jan 26 01:23:54 2022	1643131434	5	629	634	227
Wed Jan 26 01:23:52 2022	1643131432	10	624	634	179
Wed Jan 26 01:23:52 2022	1643131432	18	617	634	131
Wed Jan 26 01:23:59 2022	1643131439	17	617	635	201
Wed Jan 26 01:23:49 2022	1643131429	10	625	635	144
Wed Jan 26 01:23:52 2022	1643131432	11	623	635	129
Wed Jan 26 01:23:54 2022	1643131434	4	631	635	150
Wed Jan 26 01:23:51 2022	1643131431	17	618	635	96
Wed Jan 26 01:23:56 2022	1643131436	8	627	635	91
Wed Jan 26 01:23:56 2022	1643131436	25	611	635	80
Wed Jan 26 01:23:58 2022	1643131438	19	616	635	183
Wed Jan 26 01:23:56 2022	1643131436	15	621	635	49
Wed Jan 26 01:23:54 2022	1643131434	4	632	635	150
Wed Jan 26 01:23:54 2022	1643131434	15	621	636	180
Wed Jan 26 01:23:56 2022	1643131436	7	629	636	91
Wed Jan 26 01:23:56 2022	1643131436	26	610	636	80
Wed Jan 26 01:23:56 2022	1643131436	4	632	636	68
Wed Jan 26 01:23:52 2022	1643131432	7	630	637	185
Wed Jan 26 01:23:55 2022	1643131435	12	625	637	84
Wed Jan 26 01:23:52 2022	1643131432	18	618	637	173
Wed Jan 26 01:23:51 2022	1643131431	24	612	637	206
Wed Jan 26 01:23:52 2022	1643131432	5	632	637	138
Wed Jan 26 01:23:55 2022	1643131435	8	629	637	101
Wed Jan 26 01:23:58 2022	1643131438	20	617	637	184
Wed Jan 26 01:23:56 2022	1643131436	19	618	638	125
Wed Jan 26 01:23:58 2022	1643131438	19	619	638	187
Wed Jan 26 01:23:56 2022	1643131436	5	633	638	70
Wed Jan 26 01:23:55 2022	1643131435	5	633	638	89
Wed Jan 26 01:23:55 2022	1643131435	17	621	638	82
Wed Jan 26 01:23:54 2022	1643131434	24	614	638	197
Wed Jan 26 01:23:58 2022	1643131438	12	626	638	168
Wed Jan 26 01:23:52 2022	1643131432	17	621	638	145
Wed Jan 26 01:23:57 2022	1643131437	4	635	639	213
Wed Jan 26 01:23:54 2022	1643131434	5	634	639	221
Wed Jan 26 01:23:58 2022	1643131438	12	627	639	170
Wed Jan 26 01:23:56 2022	1643131436	9	630	639	103
Wed Jan 26 01:23:56 2022	1643131436	6	634	640	110
Wed Jan 26 01:23:52 2022	1643131432	3	637	640	193
Wed Jan 26 01:23:59 2022	1643131439	2	638	640	186
Wed Jan 26 01:23:58 2022	1643131438	5	635	640	240
Wed Jan 26 01:23:55 2022	1643131435	4	636	640	69
Wed Jan 26 01:23:55 2022	1643131435	19	621	641	78
Wed Jan 26 01:23:56 2022	1643131436	23	618	641	119
Wed Jan 26 01:23:56 2022	1643131436	25	616	641	53
Wed Jan 26 01:23:52 2022	1643131432	5	637	642	143
Wed Jan 26 01:23:54 2022	1643131434	19	623	642	112
Wed Jan 26 01:23:55 2022	1643131435	6	637	642	81
Wed Jan 26 01:23:55 2022	1643131435	19	623	642	101
Wed Jan 26 01:23:55 2022	1643131435	8	634	643	86
Wed Jan 26 01:23:55 2022	1643131435	6	637	643	97
Wed Jan 26 01:23:56 2022	1643131436	12	631	643	164
Wed Jan 26 01:23:56 2022	1643131436	6	637	643	112
Wed Jan 26 01:23:51 2022	1643131431	10	633	643	224
Wed Jan 26 01:23:56 2022	1643131436	5	638	643	114
Wed Jan 26 01:23:58 2022	1643131438	12	631	643	192
Wed Jan 26 01:23:51 2022	1643131431	18	627	644	228
Wed Jan 26 01:23:49 2022	1643131429	13	631	644	378
Wed Jan 26 01:23:52 2022	1643131432	11	634	645	134
Wed Jan 26 01:23:50 2022	1643131430	46	599	645	132
Wed Jan 26 01:23:52 2022	1643131432	30	615	645	108
Wed Jan 26 01:23:54 2022	1643131434	3	643	645	133
Wed Jan 26 01:23:56 2022	1643131436	5	641	645	76
Wed Jan 26 01:23:51 2022	1643131431	8	638	646	233
Wed Jan 26 01:23:56 2022	1643131436	20	626	646	58
Wed Jan 26 01:23:58 2022	1643131438	19	627	646	230
Wed Jan 26 01:23:56 2022	1643131436	9	638	647	151
Wed Jan 26 01:23:55 2022	1643131435	7	640	647	100
Wed Jan 26 01:23:55 2022	1643131435	6	641	647	64
Wed Jan 26 01:23:55 2022	1643131435	24	624	647	91
Wed Jan 26 01:23:59 2022	1643131439	36	612	648	148
Wed Jan 26 01:23:56 2022	1643131436	11	637	648	71
Wed Jan 26 01:23:52 2022	1643131432	19	629	648	148
Wed Jan 26 01:23:54 2022	1643131434	4	644	648	240
Wed Jan 26 01:23:51 2022	1643131431	5	643	648	230
Wed Jan 26 01:23:56 2022	1643131436	11	637	648	92
Wed Jan 26 01:23:58 2022	1643131438	13	634	648	237
Wed Jan 26 01:23:50 2022	1643131430	34	614	648	148
Wed Jan 26 01:23:56 2022	1643131436	7	641	648	114
Wed Jan 26 01:23:56 2022	1643131436	23	626	648	69
Wed Jan 26 01:23:56 2022	1643131436	4	646	649	117
Wed Jan 26 01:23:59 2022	1643131439	34	616	649	148
Wed Jan 26 01:23:55 2022	1643131435	24	626	650	99
Wed Jan 26 01:23:51 2022	1643131431	28	622	650	216
Wed Jan 26 01:23:58 2022	1643131438	3	647	650	225
Wed Jan 26 01:23:55 2022	1643131435	8	642	651	79
Wed Jan 26 01:23:59 2022	1643131439	1	649	651	186
Wed Jan 26 01:23:56 2022	1643131436	6	646	652	123
Wed Jan 26 01:23:58 2022	1643131438	13	639	652	211
Wed Jan 26 01:23:56 2022	1643131436	7	645	652	123
Wed Jan 26 01:23:55 2022	1643131435	7	645	652	72
Wed Jan 26 01:23:54 2022	1643131434	4	648	653	108
Wed Jan 26 01:23:55 2022	1643131435	12	641	653	92
Wed Jan 26 01:23:54 2022	1643131434	6	647	653	108
Wed Jan 26 01:23:55 2022	1643131435	10	643	653	92
Wed Jan 26 01:23:55 2022	1643131435	38	615	653	78
Wed Jan 26 01:23:55 2022	1643131435	5	648	653	71
Wed Jan 26 01:23:51 2022	1643131431	33	620	653	226
Wed Jan 26 01:23:56 2022	1643131436	4	649	653	172
Wed Jan 26 01:23:56 2022	1643131436	25	629	654	129
Wed Jan 26 01:23:56 2022	1643131436	4	649	654	171
Wed Jan 26 01:23:55 2022	1643131435	6	647	654	76
Wed Jan 26 01:23:51 2022	1643131431	5	650	654	132
Wed Jan 26 01:23:59 2022	1643131439	2	653	655	190
Wed Jan 26 01:23:56 2022	1643131436	5	650	655	150
Wed Jan 26 01:23:56 2022	1643131436	5	650	655	149
Wed Jan 26 01:23:59 2022	1643131439	11	644	655	192
Wed Jan 26 01:23:58 2022	1643131438	20	635	655	166
Wed Jan 26 01:23:56 2022	1643131436	6	649	655	107
Wed Jan 26 01:23:49 2022	1643131429	12	643	655	412
Wed Jan 26 01:23:55 2022	1643131435	6	649	656	108
Wed Jan 26 01:23:49 2022	1643131429	12	644	656	413
Wed Jan 26 01:23:56 2022	1643131436	34	623	656	120
Wed Jan 26 01:23:59 2022	1643131439	13	644	656	192
Wed Jan 26 01:23:57 2022	1643131437	11	645	656	236
Wed Jan 26 01:23:54 2022	1643131434	13	644	656	195
Wed Jan 26 01:23:55 2022	1643131435	6	650	656	87
Wed Jan 26 01:23:55 2022	1643131435	10	646	657	73
Wed Jan 26 01:23:55 2022	1643131435	19	637	657	72
Wed Jan 26 01:23:49 2022	1643131429	16	641	657	190
Wed Jan 26 01:23:51 2022	1643131431	4	653	657	237
Wed Jan 26 01:23:49 2022	1643131429	13	645	657	411
Wed Jan 26 01:23:49 2022	1643131429	13	644	657	412
Wed Jan 26 01:23:54 2022	1643131434	18	640	657	122
Wed Jan 26 01:23:55 2022	1643131435	10	647	658	85
Wed Jan 26 01:23:49 2022	1643131429	13	645	658	412
Wed Jan 26 01:23:51 2022	1643131431	11	647	658	254
Wed Jan 26 01:23:59 2022	1643131439	4	654	658	202
Wed Jan 26 01:23:51 2022	1643131431	30	628	658	235
Wed Jan 26 01:23:56 2022	1643131436	7	652	658	87
Wed Jan 26 01:23:56 2022	1643131436	34	625	659	58
Wed Jan 26 01:23:56 2022	1643131436	4	655	659	93
Wed Jan 26 01:23:56 2022	1643131436	5	654	659	136
Wed Jan 26 01:23:54 2022	1643131434	4	655	659	174
Wed Jan 26 01:23:54 2022	1643131434	13	646	659	198
Wed Jan 26 01:23:56 2022	1643131436	5	655	660	126
Wed Jan 26 01:23:51 2022	1643131431	11	648	660	236
Wed Jan 26 01:23:55 2022	1643131435	6	654	660	126
Wed Jan 26 01:23:54 2022	1643131434	11	650	660	162
Wed Jan 26 01:23:55 2022	1643131435	8	653	660	82
Wed Jan 26 01:23:52 2022	1643131432	29	632	661	110
Wed Jan 26 01:23:54 2022	1643131434	11	649	661	137
Wed Jan 26 01:23:58 2022	1643131438	24	637	661	242
Wed Jan 26 01:23:56 2022	1643131436	23	638	661	114
Wed Jan 26 01:23:59 2022	1643131439	9	652	662	201
Wed Jan 26 01:23:49 2022	1643131429	14	648	662	416
Wed Jan 26 01:23:55 2022	1643131435	6	656	662	128
Wed Jan 26 01:23:56 2022	1643131436	6	656	662	175
Wed Jan 26 01:23:56 2022	1643131436	6	656	662	175
Wed Jan 26 01:23:51 2022	1643131431	7	655	662	243
Wed Jan 26 01:23:56 2022	1643131436	5	657	662	175
Wed Jan 26 01:23:56 2022	1643131436	5	657	662	175
Wed Jan 26 01:23:56 2022	1643131436	5	657	662	175
Wed Jan 26 01:23:56 2022	1643131436	23	640	662	129
Wed Jan 26 01:23:54 2022	1643131434	4	659	662	109
Wed Jan 26 01:23:50 2022	1643131430	33	630	662	138
Wed Jan 26 01:23:49 2022	1643131429	12	650	663	419
Wed Jan 26 01:23:56 2022	1643131436	21	641	663	107
Wed Jan 26 01:23:49 2022	1643131429	13	650	663	420
Wed Jan 26 01:23:54 2022	1643131434	14	649	663	200
Wed Jan 26 01:23:52 2022	1643131432	24	639	663	186
Wed Jan 26 01:23:51 2022	1643131431	10	653	663	264
Wed Jan 26 01:23:54 2022	1643131434	4	659	663	110
Wed Jan 26 01:23:55 2022	1643131435	5	658	663	132
Wed Jan 26 01:23:54 2022	1643131434	5	658	663	110
Wed Jan 26 01:23:56 2022	1643131436	10	653	663	175
Wed Jan 26 01:23:55 2022	1643131435	8	655	663	113
Wed Jan 26 01:23:52 2022	1643131432	25	639	664	186
Wed Jan 26 01:23:56 2022	1643131436	5	659	664	174
Wed Jan 26 01:23:49 2022	1643131429	20	644	664	409
Wed Jan 26 01:23:52 2022	1643131432	26	638	664	186
Wed Jan 26 01:23:55 2022	1643131435	27	637	664	70
Wed Jan 26 01:23:56 2022	1643131436	9	656	665	175
Wed Jan 26 01:23:51 2022	1643131431	10	655	665	255
Wed Jan 26 01:23:59 2022	1643131439	7	658	665	196
Wed Jan 26 01:23:55 2022	1643131435	11	654	665	135
Wed Jan 26 01:23:54 2022	1643131434	12	654	666	255
Wed Jan 26 01:23:54 2022	1643131434	3	663	666	176
Wed Jan 26 01:23:51 2022	1643131431	12	654	666	137
Wed Jan 26 01:23:52 2022	1643131432	12	654	666	155
Wed Jan 26 01:23:58 2022	1643131438	32	634	666	237
Wed Jan 26 01:23:56 2022	1643131436	12	654	666	90
Wed Jan 26 01:23:50 2022	1643131430	45	622	667	142
Wed Jan 26 01:23:50 2022	1643131430	45	623	667	142
Wed Jan 26 01:23:55 2022	1643131435	11	656	668	84
Wed Jan 26 01:23:55 2022	1643131435	26	642	668	72
Wed Jan 26 01:23:55 2022	1643131435	19	649	668	64
Wed Jan 26 01:23:56 2022	1643131436	21	646	668	129
Wed Jan 26 01:23:54 2022	1643131434	12	656	668	143
Wed Jan 26 01:23:54 2022	1643131434	6	662	668	179
Wed Jan 26 01:23:56 2022	1643131436	18	650	668	86
Wed Jan 26 01:23:59 2022	1643131439	21	648	668	212
Wed Jan 26 01:23:56 2022	1643131436	19	649	669	86
Wed Jan 26 01:23:55 2022	1643131435	15	654	669	81
Wed Jan 26 01:23:54 2022	1643131434	6	663	669	177
Wed Jan 26 01:23:51 2022	1643131431	20	649	669	177
Wed Jan 26 01:23:51 2022	1643131431	2	667	669	240
Wed Jan 26 01:23:55 2022	1643131435	14	656	669	81
Wed Jan 26 01:23:56 2022	1643131436	20	649	669	86
Wed Jan 26 01:23:56 2022	1643131436	18	651	669	115
Wed Jan 26 01:23:52 2022	1643131432	6	663	669	146
Wed Jan 26 01:23:49 2022	1643131429	21	649	670	413
Wed Jan 26 01:23:56 2022	1643131436	21	648	670	86
Wed Jan 26 01:23:55 2022	1643131435	11	659	670	97
Wed Jan 26 01:23:56 2022	1643131436	12	658	670	94
Wed Jan 26 01:23:51 2022	1643131431	17	653	670	137
Wed Jan 26 01:23:54 2022	1643131434	5	665	670	266
Wed Jan 26 01:23:58 2022	1643131438	17	653	670	286
Wed Jan 26 01:23:56 2022	1643131436	35	635	671	112
Wed Jan 26 01:23:49 2022	1643131429	18	653	671	418
Wed Jan 26 01:23:51 2022	1643131431	4	667	671	263
Wed Jan 26 01:23:59 2022	1643131439	4	668	672	229
Wed Jan 26 01:23:55 2022	1643131435	10	663	673	83
Wed Jan 26 01:23:56 2022	1643131436	39	633	673	112
Wed Jan 26 01:23:56 2022	1643131436	6	666	673	124
Wed Jan 26 01:23:49 2022	1643131429	21	652	673	428
Wed Jan 26 01:23:50 2022	1643131430	44	629	673	146
Wed Jan 26 01:23:55 2022	1643131435	12	662	673	101
Wed Jan 26 01:23:51 2022	1643131431	1	672	673	258
Wed Jan 26 01:23:56 2022	1643131436	3	671	674	172
Wed Jan 26 01:23:51 2022	1643131431	28	646	674	260
Wed Jan 26 01:23:51 2022	1643131431	22	653	674	247
Wed Jan 26 01:23:56 2022	1643131436	6	669	675	100
Wed Jan 26 01:23:51 2022	1643131431	8	667	675	264
Wed Jan 26 01:23:51 2022	1643131431	18	657	675	269
Wed Jan 26 01:23:51 2022	1643131431	6	670	675	148
Wed Jan 26 01:23:51 2022	1643131431	6	669	676	271
Wed Jan 26 01:23:56 2022	1643131436	22	655	676	119
Wed Jan 26 01:23:56 2022	1643131436	20	657	676	113
Wed Jan 26 01:23:57 2022	1643131437	2	675	677	301
Wed Jan 26 01:23:56 2022	1643131436	17	660	677	133
Wed Jan 26 01:23:55 2022	1643131435	19	658	677	81
Wed Jan 26 01:23:59 2022	1643131439	3	674	677	229
Wed Jan 26 01:23:55 2022	1643131435	23	655	677	77
Wed Jan 26 01:23:55 2022	1643131435	6	671	678	100
Wed Jan 26 01:23:55 2022	1643131435	22	657	678	81
Wed Jan 26 01:23:56 2022	1643131436	3	676	679	141
Wed Jan 26 01:23:54 2022	1643131434	13	666	679	226
Wed Jan 26 01:23:52 2022	1643131432	30	649	679	122
Wed Jan 26 01:23:55 2022	1643131435	21	658	679	79
Wed Jan 26 01:23:56 2022	1643131436	3	676	679	144
Wed Jan 26 01:23:56 2022	1643131436	16	665	680	136
Wed Jan 26 01:23:49 2022	1643131429	12	668	680	443
Wed Jan 26 01:23:51 2022	1643131431	9	672	680	300
Wed Jan 26 01:23:49 2022	1643131429	2	679	681	241
Wed Jan 26 01:23:51 2022	1643131431	9	672	681	300
Wed Jan 26 01:23:55 2022	1643131435	8	673	681	107
Wed Jan 26 01:23:55 2022	1643131435	21	660	681	116
Wed Jan 26 01:23:51 2022	1643131431	16	666	682	240
Wed Jan 26 01:23:49 2022	1643131429	13	668	682	442
Wed Jan 26 01:23:56 2022	1643131436	4	678	682	148
Wed Jan 26 01:23:56 2022	1643131436	23	659	682	133
Wed Jan 26 01:23:55 2022	1643131435	11	671	682	95
Wed Jan 26 01:23:54 2022	1643131434	12	670	682	239
Wed Jan 26 01:23:51 2022	1643131431	6	676	683	254
Wed Jan 26 01:23:51 2022	1643131431	3	680	683	255
Wed Jan 26 01:23:52 2022	1643131432	13	670	683	157
Wed Jan 26 01:23:54 2022	1643131434	8	676	684	236
Wed Jan 26 01:23:55 2022	1643131435	14	671	685	111
Wed Jan 26 01:23:51 2022	1643131431	12	673	685	253
Wed Jan 26 01:23:49 2022	1643131429	13	672	686	442
Wed Jan 26 01:23:54 2022	1643131434	13	672	686	242
Wed Jan 26 01:23:54 2022	1643131434	11	675	686	227
Wed Jan 26 01:23:54 2022	1643131434	4	682	686	133
Wed Jan 26 01:23:52 2022	1643131432	18	668	687	176
Wed Jan 26 01:23:56 2022	1643131436	6	681	687	121
Wed Jan 26 01:23:54 2022	1643131434	20	667	687	127
Wed Jan 26 01:23:56 2022	1643131436	32	655	688	114
Wed Jan 26 01:23:56 2022	1643131436	5	683	688	122
Wed Jan 26 01:23:56 2022	1643131436	26	663	688	136
Wed Jan 26 01:23:55 2022	1643131435	19	669	688	83
Wed Jan 26 01:23:54 2022	1643131434	23	666	689	203
Wed Jan 26 01:23:55 2022	1643131435	20	671	690	85
Wed Jan 26 01:23:51 2022	1643131431	14	677	691	294
Wed Jan 26 01:23:54 2022	1643131434	6	686	691	239
Wed Jan 26 01:23:51 2022	1643131431	2	691	693	310
Wed Jan 26 01:23:55 2022	1643131435	17	677	694	98
Wed Jan 26 01:23:54 2022	1643131434	15	679	695	170
Wed Jan 26 01:23:57 2022	1643131437	9	687	695	254
Wed Jan 26 01:23:55 2022	1643131435	23	673	696	90
Wed Jan 26 01:23:54 2022	1643131434	7	689	696	239
Wed Jan 26 01:23:51 2022	1643131431	23	674	697	283
Wed Jan 26 01:23:57 2022	1643131437	3	694	697	257
Wed Jan 26 01:23:57 2022	1643131437	4	693	697	263
Wed Jan 26 01:23:55 2022	1643131435	5	692	697	101
Wed Jan 26 01:23:51 2022	1643131431	21	677	698	283
Wed Jan 26 01:23:54 2022	1643131434	3	696	699	224
Wed Jan 26 01:23:55 2022	1643131435	6	693	699	115
Wed Jan 26 01:23:51 2022	1643131431	4	695	699	306
Wed Jan 26 01:23:51 2022	1643131431	19	681	699	309
Wed Jan 26 01:23:56 2022	1643131436	6	694	700	153
Wed Jan 26 01:23:57 2022	1643131437	6	695	701	244
Wed Jan 26 01:23:51 2022	1643131431	17	685	701	180
Wed Jan 26 01:23:57 2022	1643131437	2	699	702	258
Wed Jan 26 01:23:57 2022	1643131437	6	702	707	261
Wed Jan 26 01:23:57 2022	1643131437	6	703	709	270
Wed Jan 26 01:23:52 2022	1643131432	14	695	709	168
Wed Jan 26 01:23:57 2022	1643131437	11	699	709	287
Wed Jan 26 01:23:55 2022	1643131435	24	686	709	94
Wed Jan 26 01:23:49 2022	1643131429	13	697	709	464
Wed Jan 26 01:23:58 2022	1643131438	14	696	710	296
Wed Jan 26 01:23:56 2022	1643131436	25	685	710	187
Wed Jan 26 01:23:55 2022	1643131435	13	696	710	126
Wed Jan 26 01:23:51 2022	1643131431	8	702	710	312
Wed Jan 26 01:23:56 2022	1643131436	8	702	710	164
Wed Jan 26 01:23:56 2022	1643131436	9	701	710	164
Wed Jan 26 01:23:59 2022	1643131439	26	684	710	241
Wed Jan 26 01:23:49 2022	1643131429	13	698	710	464
Wed Jan 26 01:23:55 2022	1643131435	27	684	710	94
Wed Jan 26 01:23:57 2022	1643131437	5	706	711	277
Wed Jan 26 01:23:51 2022	1643131431	1	710	712	303
Wed Jan 26 01:23:56 2022	1643131436	28	685	713	187
Wed Jan 26 01:23:59 2022	1643131439	11	702	713	250
Wed Jan 26 01:23:55 2022	1643131435	21	694	714	123
Wed Jan 26 01:23:57 2022	1643131437	3	712	715	278
Wed Jan 26 01:23:51 2022	1643131431	14	702	717	318
Wed Jan 26 01:23:51 2022	1643131431	12	704	717	316
Wed Jan 26 01:23:51 2022	1643131431	22	695	717	190
Wed Jan 26 01:23:56 2022	1643131436	33	684	717	187
Wed Jan 26 01:23:55 2022	1643131435	21	698	719	127
Wed Jan 26 01:23:52 2022	1643131432	38	680	719	172
Wed Jan 26 01:23:55 2022	1643131435	22	697	719	127
Wed Jan 26 01:23:54 2022	1643131434	17	702	720	222
Wed Jan 26 01:23:49 2022	1643131429	21	699	720	450
Wed Jan 26 01:23:51 2022	1643131431	19	701	720	314
Wed Jan 26 01:23:51 2022	1643131431	9	711	720	289
Wed Jan 26 01:23:51 2022	1643131431	29	691	720	283
Wed Jan 26 01:23:49 2022	1643131429	1	721	722	446
Wed Jan 26 01:23:54 2022	1643131434	4	718	722	139
Wed Jan 26 01:23:49 2022	1643131429	4	721	725	446
Wed Jan 26 01:23:57 2022	1643131437	8	717	725	265
Wed Jan 26 01:23:57 2022	1643131437	16	712	728	272
Wed Jan 26 01:23:54 2022	1643131434	10	719	728	257
Wed Jan 26 01:23:57 2022	1643131437	3	727	730	298
Wed Jan 26 01:23:51 2022	1643131431	8	722	731	311
Wed Jan 26 01:23:54 2022	1643131434	9	729	739	264
Wed Jan 26 01:23:51 2022	1643131431	26	715	741	297
Wed Jan 26 01:23:57 2022	1643131437	3	739	742	301
Wed Jan 26 01:23:51 2022	1643131431	16	726	742	304
Wed Jan 26 01:23:51 2022	1643131431	12	730	742	308
Wed Jan 26 01:23:57 2022	1643131437	5	737	743	308
Wed Jan 26 01:23:57 2022	1643131437	4	739	743	277
Wed Jan 26 01:23:49 2022	1643131429	20	723	744	455
Wed Jan 26 01:23:57 2022	1643131437	19	726	745	311
Wed Jan 26 01:23:57 2022	1643131437	12	735	746	291
Wed Jan 26 01:23:51 2022	1643131431	11	735	747	312
Wed Jan 26 01:23:54 2022	1643131434	7	740	747	268
Wed Jan 26 01:23:57 2022	1643131437	17	730	747	296
Wed Jan 26 01:23:51 2022	1643131431	13	735	748	314
Wed Jan 26 01:23:51 2022	1643131431	4	745	748	339
Wed Jan 26 01:23:57 2022	1643131437	11	738	749	302
Wed Jan 26 01:23:51 2022	1643131431	18	732	750	310
Wed Jan 26 01:23:51 2022	1643131431	5	745	750	373
Wed Jan 26 01:23:51 2022	1643131431	15	736	751	345
Wed Jan 26 01:23:57 2022	1643131437	14	738	751	300
Wed Jan 26 01:23:57 2022	1643131437	4	747	751	310
Wed Jan 26 01:23:51 2022	1643131431	21	731	752	310
Wed Jan 26 01:23:57 2022	1643131437	4	751	754	295
Wed Jan 26 01:23:57 2022	1643131437	13	745	757	314
Wed Jan 26 01:23:57 2022	1643131437	3	757	759	303
Wed Jan 26 01:23:57 2022	1643131437	8	752	761	308
Wed Jan 26 01:23:51 2022	1643131431	15	746	761	330
Wed Jan 26 01:23:57 2022	1643131437	10	753	762	315
Wed Jan 26 01:23:57 2022	1643131437	9	755	765	281
Wed Jan 26 01:23:57 2022	1643131437	4	763	767	323
Wed Jan 26 01:23:57 2022	1643131437	4	764	768	323
Wed Jan 26 01:23:57 2022	1643131437	11	758	769	333
Wed Jan 26 01:23:57 2022	1643131437	3	768	771	322
Wed Jan 26 01:24:00 2022	1643131440	6	766	772	427
Wed Jan 26 01:23:54 2022	1643131434	23	749	772	246
Wed Jan 26 01:23:57 2022	1643131437	4	769	773	339
Wed Jan 26 01:23:57 2022	1643131437	3	771	773	330
Wed Jan 26 01:23:57 2022	1643131437	4	770	774	330
Wed Jan 26 01:23:49 2022	1643131429	20	753	774	461
Wed Jan 26 01:23:57 2022	1643131437	6	770	775	316
Wed Jan 26 01:23:51 2022	1643131431	13	763	776	354
Wed Jan 26 01:23:49 2022	1643131429	21	756	776	463
Wed Jan 26 01:23:51 2022	1643131431	25	755	780	340
Wed Jan 26 01:23:57 2022	1643131437	6	776	782	337
Wed Jan 26 01:23:57 2022	1643131437	2	784	786	355
Wed Jan 26 01:23:51 2022	1643131431	22	767	788	358
Wed Jan 26 01:23:54 2022	1643131434	10	779	789	306
Wed Jan 26 01:23:51 2022	1643131431	35	754	789	384
Wed Jan 26 01:23:57 2022	1643131437	4	786	791	334
Wed Jan 26 01:23:57 2022	1643131437	2	789	791	356
Wed Jan 26 01:23:49 2022	1643131429	21	772	793	511
Wed Jan 26 01:23:49 2022	1643131429	21	774	795	509
Wed Jan 26 01:23:49 2022	1643131429	20	776	796	509
Wed Jan 26 01:23:49 2022	1643131429	20	776	796	508
Wed Jan 26 01:23:51 2022	1643131431	16	780	796	366
Wed Jan 26 01:23:49 2022	1643131429	3	794	797	363
Wed Jan 26 01:23:57 2022	1643131437	8	791	799	348
Wed Jan 26 01:23:57 2022	1643131437	3	796	799	360
Wed Jan 26 01:23:57 2022	1643131437	14	786	800	372
Wed Jan 26 01:23:57 2022	1643131437	16	785	800	372
Wed Jan 26 01:23:49 2022	1643131429	14	787	801	524
Wed Jan 26 01:23:57 2022	1643131437	8	796	804	357
Wed Jan 26 01:23:49 2022	1643131429	18	789	806	517
Wed Jan 26 01:23:57 2022	1643131437	4	804	808	373
Wed Jan 26 01:23:57 2022	1643131437	24	784	809	356
Wed Jan 26 01:23:57 2022	1643131437	4	805	809	372
Wed Jan 26 01:23:49 2022	1643131429	21	790	811	517
Wed Jan 26 01:23:58 2022	1643131438	15	798	812	368
Wed Jan 26 01:23:51 2022	1643131431	17	796	813	368
Wed Jan 26 01:23:49 2022	1643131429	12	802	815	530
Wed Jan 26 01:23:57 2022	1643131437	6	811	817	361
Wed Jan 26 01:23:57 2022	1643131437	2	816	817	370
Wed Jan 26 01:23:49 2022	1643131429	20	799	819	372
Wed Jan 26 01:23:57 2022	1643131437	5	816	820	375
Wed Jan 26 01:23:57 2022	1643131437	7	817	824	382
